guess,run,config,good,bad,%,recall,mca,ms
1st,29-86,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -diff -flucid),2.0,3.0,40.0,100.0,40.0,154.0
1st,29-86,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -diff -flucid),2.0,3.0,40.0,100.0,40.0,301.0
1st,29-86,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -diff -flucid),4.5,0.5,90.0,100.0,90.0,109.0
1st,29-86,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -diff -flucid),2.0,3.0,40.0,100.0,40.0,275.0
1st,29-86,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -diff -flucid),4.0,1.0,80.0,100.0,80.0,240.0
1st,52-12,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -mink -flucid,14.5,10.5,58.0,100.0,58.0,1091.0
1st,52-12,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -mink -flucid),2.0,3.0,40.0,100.0,40.0,141.0
1st,52-12,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -mink -flucid),2.0,3.0,40.0,100.0,40.0,309.0
1st,52-12,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -mink -flucid),4.0,1.0,80.0,100.0,80.0,65.0
1st,52-12,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -mink -flucid),2.0,3.0,40.0,100.0,40.0,312.0
1st,52-12,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -bandstop -minmax -mink -flucid),4.5,0.5,90.0,100.0,90.0,264.0
1st,56-9,-noclustering --nothreshold --niolocking -dynaclass -silence -bandstop -minmax -mink -flucid,14.5,10.5,58.0,100.0,58.0,1099.0
