guess,run,config,good,bad,%,recall,mca,ms
1st,292-10,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -mink -flucid),2.0,3.0,40.0,100.0,40.0,125.0
1st,292-10,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,93.0
1st,292-10,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -mink -flucid),0.5,1.0,25.0,30.0,25.0,16.0
1st,292-10,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -raw -lpc -mink -flucid),3.0,2.0,60.0,100.0,60.0,264.0
1st,273-23,-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -mink -flucid,8.0,9.5,45.915,100.0,35.0,537.0
1st,273-23,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -mink -flucid),0.0,1.0,0.0,20.0,0.0,22.0
1st,273-23,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -mink -flucid),2.0,3.0,40.0,100.0,40.0,123.0
1st,273-23,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,92.0
1st,273-23,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -mink -flucid),0.5,1.0,25.0,30.0,25.0,25.0
1st,273-23,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -norm -lpc -mink -flucid),3.0,2.0,60.0,100.0,60.0,275.0
1st,122-40,-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -eucl -flucid,8.0,9.5,45.75,100.0,35.0,438.0
1st,122-40,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -eucl -flucid),0.0,1.0,0.0,20.0,0.0,31.0
1st,122-40,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,79.0
1st,122-40,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -eucl -flucid),3.5,1.5,70.0,100.0,70.0,63.0
1st,122-40,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -eucl -flucid),0.5,1.0,25.0,30.0,25.0,15.0
1st,122-40,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -endp -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,250.0
1st,124-30,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -cheb -flucid,8.0,9.5,45.75,100.0,35.0,449.0
1st,124-30,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -cheb -flucid),0.0,1.0,0.0,20.0,0.0,5.0
1st,124-30,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -cheb -flucid),2.0,3.0,40.0,100.0,40.0,95.0
1st,124-30,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -cheb -flucid),3.0,2.0,60.0,100.0,60.0,54.0
1st,124-30,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -cheb -flucid),0.5,1.0,25.0,30.0,25.0,37.0
1st,124-30,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -cheb -flucid),2.5,2.5,50.0,100.0,50.0,258.0
1st,107-60,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -eucl -flucid,8.0,9.5,45.75,100.0,35.0,489.0
1st,107-60,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -eucl -flucid),0.0,1.0,0.0,20.0,0.0,5.0
1st,107-60,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,110.0
1st,107-60,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -eucl -flucid),3.5,1.5,70.0,100.0,70.0,97.0
1st,107-60,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -eucl -flucid),0.5,1.0,25.0,30.0,25.0,6.0
1st,107-60,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -endp -lpc -eucl -flucid),2.0,3.0,40.0,100.0,40.0,271.0
1st,278-12,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -mink -flucid,8.0,9.5,45.915,100.0,35.0,513.0
1st,278-12,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -mink -flucid),0.0,1.0,0.0,20.0,0.0,30.0
1st,278-12,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -mink -flucid),2.0,3.0,40.0,100.0,40.0,125.0
1st,278-12,Social (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,108.0
1st,278-12,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -mink -flucid),0.5,1.0,25.0,30.0,25.0,0.0
1st,278-12,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -raw -lpc -mink -flucid),3.0,2.0,60.0,100.0,60.0,250.0
1st,254-15,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -mink -flucid,8.0,9.5,45.915,100.0,35.0,619.0
1st,254-15,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -mink -flucid),0.0,1.0,0.0,20.0,0.0,11.0
1st,254-15,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -mink -flucid),2.0,3.0,40.0,100.0,40.0,148.0
1st,254-15,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -mink -flucid),2.5,2.5,50.0,100.0,50.0,116.0
1st,254-15,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -mink -flucid),0.5,1.0,25.0,30.0,25.0,43.0
1st,254-15,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -norm -lpc -mink -flucid),3.0,2.0,60.0,100.0,60.0,301.0
1st,205-21,-noclustering --nothreshold --niolocking -dynaclass -noise -endp -fft -diff -flucid,8.0,9.5,45.915,100.0,32.0,657.0
1st,205-21,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -fft -diff -flucid),0.0,1.0,0.0,20.0,0.0,15.0
1st,205-21,Financial (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -fft -diff -flucid),2.5,2.5,50.0,100.0,50.0,124.0
1st,205-21,Social (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -fft -diff -flucid),1.5,3.5,30.0,100.0,30.0,125.0
1st,205-21,Tourism (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -fft -diff -flucid),0.0,1.5,0.0,30.0,0.0,16.0
1st,205-21,Weather (-noclustering --nothreshold --niolocking -dynaclass -noise -endp -fft -diff -flucid),4.0,1.0,80.0,100.0,80.0,377.0
1st,244-16,-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -fft -cheb -flucid,8.0,9.5,45.915,100.0,32.0,669.0
1st,244-16,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -fft -cheb -flucid),0.0,1.0,0.0,20.0,0.0,15.0
1st,244-16,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -fft -cheb -flucid),2.5,2.5,50.0,100.0,50.0,155.0
1st,244-16,Social (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -fft -cheb -flucid),1.5,3.5,30.0,100.0,30.0,93.0
1st,244-16,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence-noise -endp -fft -cheb -flucid),0.0,1.5,0.0,30.0,0.0,32.0
