guess,run,config,good,bad,%,recall,mca,ms
1st,80-9,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -eucl -flucid),3.0,2.0,60.0,100.0,60.0,139.0
1st,80-9,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -eucl -flucid),2.5,2.5,50.0,100.0,50.0,108.0
1st,80-9,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -eucl -flucid),0.0,5.0,0.0,100.0,0.0,436.0
1st,49-16,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -lpc -cos -flucid,9.0,16.0,36.0,100.0,36.0,1826.0
1st,49-16,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -lpc -cos -flucid),1.0,4.0,20.0,100.0,20.0,749.0
1st,49-16,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -lpc -cos -flucid),1.5,3.5,30.0,100.0,30.0,156.0
1st,49-16,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -lpc -cos -flucid),3.0,2.0,60.0,100.0,60.0,248.0
1st,49-16,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -lpc -cos -flucid),2.5,2.5,50.0,100.0,50.0,190.0
1st,49-16,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -high -lpc -cos -flucid),1.0,4.0,20.0,100.0,20.0,483.0
1st,33-59,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -hamming -flucid,8.5,16.5,34.0,100.0,34.0,1176.0
1st,33-59,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -hamming -flucid),0.5,4.5,10.0,100.0,10.0,453.0
1st,33-59,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -hamming -flucid),3.5,1.5,70.0,100.0,70.0,63.0
1st,33-59,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -hamming -flucid),2.5,2.5,50.0,100.0,50.0,111.0
1st,33-59,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -hamming -flucid),2.0,3.0,40.0,100.0,40.0,112.0
1st,33-59,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -hamming -flucid),0.0,5.0,0.0,100.0,0.0,437.0
1st,34-58,-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid,8.5,16.5,34.0,100.0,34.0,1204.0
1st,34-58,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),0.5,4.5,10.0,100.0,10.0,452.0
1st,34-58,Financial (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),3.5,1.5,70.0,100.0,70.0,78.0
1st,34-58,Social (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),2.5,2.5,50.0,100.0,50.0,141.0
1st,34-58,Tourism (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),2.0,3.0,40.0,100.0,40.0,111.0
1st,34-58,Weather (-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -hamming -flucid),0.0,5.0,0.0,100.0,0.0,422.0
1st,82-31,-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -diff -flucid,8.5,16.5,34.0,100.0,34.0,1227.0
1st,82-31,Entertainment (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -diff -flucid),0.5,4.5,10.0,100.0,10.0,467.0
1st,82-31,Financial (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -diff -flucid),3.5,1.5,70.0,100.0,70.0,77.0
1st,82-31,Social (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -diff -flucid),2.0,3.0,40.0,100.0,40.0,138.0
1st,82-31,Tourism (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -diff -flucid),2.5,2.5,50.0,100.0,50.0,93.0
1st,82-31,Weather (-noclustering --nothreshold --niolocking -dynaclass -nopreprep -band -minmax -diff -flucid),0.0,5.0,0.0,100.0,0.0,452.0
1st,69-29,-noclustering --nothreshold --niolocking -dynaclass -silence -band -minmax -diff -flucid,8.5,16.5,34.0,100.0,34.0,1235.0
